"id","turId","artId","antal"
"16783","1334","6839","1"
"16784","1334","2997","1"
"16785","1334","8359","1"
"16786","1334","8352","1"
"16787","1334","8918","1"
"16788","1334","9420","1"
"16789","1334","10408","1"
"16790","1334","2070","1"
"16791","1334","2073","1"
"16792","1334","7221","1"
"16793","1334","7595","1"
"16794","1334","7571","1"
"16795","1334","7571","1"
"16796","1334","3492","1"
"16797","1334","9635","1"
"16798","1334","10559","1"
"16799","1334","2130","1"
"16800","1334","7456","1"
"16801","1334","7477","1"
"16802","1334","7488","1"
"16803","1334","10370","1"
"16804","1334","1272","1"
"16805","1334","591","1"
"16806","1334","1964","1"
"16807","1334","1977","1"
"16808","1334","1003","1"
"16809","1334","521","1"
"16810","1334","9969","1"
"16811","1334","10952","1"
"16812","1334","9991","1"
"16813","1334","7301","1"
"16814","1334","7254","1"
"16815","1334","7271","1"
"16816","1334","7317","1"
"16817","1334","1071","1"
"16818","1334","1152","1"
"16819","1334","1150","1"
"16820","1334","1343","1"
"16821","1334","1122","1"
"16822","1334","430","1"
"16823","1334","9332","1"
"16824","1334","9312","1"
"16825","1334","9434","1"
"16826","1334","1953","1"
"16827","1334","1911","1"
"16828","1334","1920","1"
"16829","1334","1943","1"
"16830","1334","1905","1"
"16831","1334","1601","1"
"16832","1334","390","1"
"16833","1334","598","1"
"16834","1334","10440","1"
"16835","1334","9125","1"
"16836","1334","8252","1"
"16837","1334","8253","1"
"16838","1334","10536","1"
"16839","1334","1690","1"
"16840","1334","10565","1"
"16841","1334","10368","1"
"16842","1334","9499","1"
"16843","1334","7736","1"
"16844","1334","10951","1"
"16845","1334","9498","1"
"16846","1334","924","1"
"16847","1334","977","1"
"16848","1334","609","1"
"16849","1334","869","1"
"16940","1324","214","1"
"16941","1324","231","1"
"16942","1324","236","1"
"16943","1324","390","1"
"16944","1324","489","1"
"16945","1324","511","1"
"16946","1324","521","1"
"16947","1324","538","1"
"16948","1324","559","1"
"16949","1324","563","1"
"16950","1324","788","1"
"16951","1324","801","1"
"16952","1324","824","1"
"16953","1324","829","1"
"16954","1324","865","1"
"16955","1324","869","1"
"16956","1324","905","1"
"16957","1324","922","1"
"16958","1324","924","1"
"16959","1324","935","1"
"16960","1324","937","1"
"16961","1324","953","1"
"16962","1324","993","1"
"16963","1324","1003","1"
"16964","1324","1070","1"
"16965","1324","1071","1"
"16966","1324","1093","1"
"16967","1324","1103","1"
"16968","1324","1106","1"
"16969","1324","1110","1"
"16970","1324","1122","1"
"16971","1324","1123","1"
"16972","1324","1150","1"
"16973","1324","1152","1"
"16974","1324","1162","1"
"16975","1324","1168","1"
"16976","1324","1177","1"
"16977","1324","1181","1"
"16978","1324","1183","1"
"16979","1324","1205","1"
"16980","1324","1217","1"
"16981","1324","1240","1"
"16982","1324","1272","1"
"16983","1324","1285","1"
"16984","1324","1343","1"
"16985","1324","1345","1"
"16986","1324","1351","1"
"16987","1324","1365","1"
"16988","1324","1371","1"
"16989","1324","1375","1"
"16990","1324","1377","1"
"16991","1324","1383","1"
"16992","1324","1593","1"
"16993","1324","1601","1"
"16994","1324","1669","1"
"16995","1324","1690","1"
"16996","1324","1719","1"
"16997","1324","1678","1"
"16998","1324","1812","1"
"16999","1324","1827","1"
"17000","1324","1829","1"
"17001","1324","1833","1"
"17002","1324","1835","1"
"17003","1324","1837","1"
"17004","1324","1855","1"
"17005","1324","1856","1"
"17006","1324","1872","1"
"17007","1324","1874","1"
"17008","1324","1905","1"
"17009","1324","1924","1"
"17010","1324","1928","1"
"17011","1324","1929","1"
"17012","1324","1943","1"
"17013","1324","1944","1"
"17014","1324","1995","1"
"17015","1324","1996","1"
"17016","1324","1997","1"
"17017","1324","2065","1"
"17018","1324","2073","1"
"17019","1324","2130","1"
"17020","1324","2140","1"
"17021","1324","3048","1"
"17022","1324","3489","1"
"17023","1324","3492","1"
"17024","1324","3979","1"
"17025","1324","4134","1"
"17026","1324","4138","1"
"17027","1324","4497","1"
"17028","1324","6839","1"
"17029","1324","6852","1"
"17030","1324","6867","1"
"17031","1324","6953","1"
"17032","1324","7221","1"
"17033","1324","7254","1"
"17034","1324","7268","1"
"17035","1324","7269","1"
"17036","1324","7271","1"
"17037","1324","7288","1"
"17038","1324","7301","1"
"17039","1324","7317","1"
"17040","1324","7477","1"
"17041","1324","7488","1"
"17042","1324","7536","1"
"17043","1324","7571","1"
"17044","1324","7590","1"
"17045","1324","7595","1"
"17046","1324","7602","1"
"17047","1324","7697","1"
"17048","1324","7707","1"
"17049","1324","7726","1"
"17050","1324","7736","1"
"17051","1324","7747","1"
"17052","1324","8176","1"
"17053","1324","8206","1"
"17054","1324","8215","1"
"17055","1324","8349","1"
"17056","1324","8352","1"
"17057","1324","8359","1"
"17058","1324","8366","1"
"17059","1324","8918","1"
"17060","1324","9001","1"
"17061","1324","9122","1"
"17062","1324","9125","1"
"17063","1324","9310","1"
"17064","1324","9312","1"
"17065","1324","9332","1"
"17066","1324","9334","1"
"17067","1324","9420","1"
"17068","1324","9435","1"
"17069","1324","9498","1"
"17070","1324","9499","1"
"17071","1324","9504","1"
"17072","1324","9524","1"
"17073","1324","9528","1"
"17074","1324","9546","1"
"17075","1324","9547","1"
"17076","1324","9554","1"
"17077","1324","11697","1"
"17078","1324","9562","1"
"17079","1324","9567","1"
"17080","1324","9596","1"
"17081","1324","9598","1"
"17082","1324","9635","1"
"17083","1324","9676","1"
"17084","1324","9736","1"
"17085","1324","9969","1"
"17086","1324","9972","1"
"17087","1324","9991","1"
"17088","1324","9996","1"
"17089","1324","10336","1"
"17090","1324","10346","1"
"17091","1324","10350","1"
"17092","1324","10363","1"
"17093","1324","10368","1"
"17094","1324","10370","1"
"17095","1324","10407","1"
"17096","1324","10408","1"
"17097","1324","10413","1"
"17098","1324","10416","1"
"17099","1324","10440","1"
"17100","1324","10531","1"
"17101","1324","10536","1"
"17102","1324","10564","1"
"17103","1324","10565","1"
"17104","1324","10584","1"
"17105","1324","10624","1"
"17106","1324","10951","1"
"17107","1324","10952","1"
"17108","1324","10954","1"
"17109","1324","10961","1"
"17110","1324","10985","1"
"17111","1324","10994","1"
"17195","1335","1508","1"
"17196","1336","1150","1"
"17197","1336","9969","1"
"17198","1336","430","1"
"17199","1336","924","1"
"17200","1336","521","1"
"17201","1336","7288","1"
"17202","1336","8352","1"
"17203","1336","8918","1"
"17204","1336","8253","1"
"17205","1336","9499","1"
"17206","1336","9420","1"
"17207","1336","4497","1"
"17208","1336","7488","1"
"17209","1336","7477","1"
"17210","1336","3492","1"
"17211","1336","7571","1"
"17212","1336","7271","1"
"17213","1336","7254","1"
"17214","1336","9312","1"
"17215","1336","1343","1"
"17216","1336","2073","1"
"17217","1336","9991","1"
"17218","1336","1272","1"
"17219","1336","1920","1"
"17220","1336","1943","1"
"17221","1336","1905","1"
"17222","1336","9330","1"
"17223","1336","7623","1"
"17224","1337","1779","1"
"17225","1338","1093","1"
"17226","1336","10370","1"
"17227","1336","10407","1"
"17228","1336","1911","1"
"17229","1339","8841","1"
"17230","1340","1727","1"
"17231","1341","1721","1"
"17232","1341","1814","1"
"17233","1341","1850","1"
"17234","1341","1866","1"
"17236","2049","10616","1"
"17237","2050","1690","1"
"17238","2050","1829","1"
"17239","2050","1961","1"
"17240","2050","1835","1"
"17242","2050","1866","1"
"17243","2050","9547","1"
"17244","2051","1856","1"
"17245","2051","1826","1"
"17246","2051","1863","1"
"17247","2051","1851","1"
"17248","2051","1829","1"
"17249","2051","1827","1"
"17250","2051","1812","1"
"17251","2051","1814","1"
"17252","2051","1866","1"
"17253","2051","1721","1"
"17254","2051","1716","1"
"17255","2051","1719","1"
"17256","2051","1850","1"
"17257","2051","9547","1"
"17258","2051","1818","1"
"17259","2052","8252","1"
"17260","2052","1122","1"
"17262","2054","1122","1"
"17263","2054","7571","1"
"17264","251","3135","1"
"17267","2055","10616","1"
"17268","2056","1217","1"
"17269","2057","8279","1"
"17270","2058","937","1"
"17271","2058","8688","30"
"17272","2058","10555","1"
"17273","2059","452","1"
"17276","2059","7736","1"
"17277","2060","9331","1"
"17278","2061","1110","1"
"17279","2062","2015","2"
"17280","2062","1958","4"
"17281","2063","10564","1"
"17282","2063","11002","1"
"17283","2063","10417","1"
"17284","2063","447","1"
"17285","2064","4482","1"
"17322","2180","7271","1"
"17324","2062","1112","1"
"17330","2185","9004","1"
"17332","2185","10559","1"
"17364","2185","10624","1"
"17367","2206","4208","1"
"17368","2206","10772","11"
"17369","2206","5414","1"
"17370","2215","10628","1"
"17372","2215","10624","1"
"17374","2216","1547","1"
"17375","2217","4571","1"
"17376","2218","1627","1"
"17377","2219","1110","1"
"17378","2219","1343","1"
"17379","2219","1150","1"
"17380","2219","1627","1"
"17381","2220","7488","1"
"17382","2220","10440","1"
"17383","2220","8352","1"
"17384","2220","8918","1"
"17385","2220","7301","1"
"17386","2220","8253","1"
"17387","2220","10952","1"
"17388","2220","10370","1"
"17389","2220","8252","1"
"17390","2220","8349","1"
"17391","2220","7477","1"
"17392","2220","7288","1"
"17393","2220","9420","1"
"17394","2220","7736","1"
"17395","2220","8262","1"
"17396","2220","9312","1"
"17397","2220","1920","1"
"17398","2220","10565","1"
"17399","2221","7488","1"
"17400","2221","8918","1"
"17401","2221","8253","1"
"17402","2221","10346","1"
"17403","2221","8252","1"
"17404","2221","8349","1"
"17405","2221","7477","1"
"17406","2221","9420","1"
"17407","2221","9499","1"
"17408","2221","7736","1"
"17409","2221","8262","1"
"17410","2221","9312","1"
"17411","2221","10565","1"
"17412","2222","9524","1"
"17413","2222","8352","1"
"17414","2222","8253","1"
"17415","2222","10952","1"
"17416","2222","1122","1"
"17417","2222","8252","1"
"17418","2222","9332","1"
"17419","2222","9547","1"
"17420","2222","8359","1"
"17421","2223","8220","1"
"17422","2224","10616","1"
"17423","2225","10616","1"
"17424","2225","4571","1"
"17425","2226","1866","1"
"17426","2226","1601","1"
"17427","2226","7536","1"
"17428","2226","1855","1"
"17429","2226","1982","1"
"17430","2226","591","1"
"17431","2226","924","1"
"17432","2226","1975","1"
"17433","2226","521","1"
"17434","2226","8253","1"
"17435","2226","9969","1"
"17436","2226","487","1"
"17437","2226","1943","1"
"17438","2226","1977","1"
"17439","2226","1716","1"
"17440","2226","1829","1"
"17441","2226","1850","1"
"17442","2226","1686","1"
"17443","2226","1863","1"
"17444","2226","7571","1"
"17445","2226","1814","1"
"17446","2226","1837","1"
"17447","2226","1827","1"
"17448","2226","8206","1"
"17449","2226","10994","1"
"17450","2226","1851","1"
"17451","2226","7736","1"
"17452","2226","1003","1"
"17453","2226","538","1"
"17454","2226","9991","1"
"17455","2226","1920","1"
"17456","2226","1826","1"
"17457","2226","1964","1"
"17458","2226","9125","1"
"17459","2226","1721","1"
"17460","2226","1905","1"
"17461","2226","1822","1"
"17462","2226","1719","1"
"17463","2226","1669","1"
"17464","2226","1911","1"
"17465","2226","1835","1"
"17466","2226","10565","1"
"17467","2226","1690","1"
"17468","2227","1601","1"
"17469","2227","7595","1"
"17470","2227","441","1"
"17471","2227","7536","1"
"17472","2227","8918","1"
"17473","2227","521","1"
"17474","2227","430","1"
"17475","2227","7301","1"
"17476","2227","9969","1"
"17477","2227","10531","1"
"17478","2227","10952","1"
"17479","2227","1943","1"
"17480","2227","1716","1"
"17481","2227","7254","1"
"17482","2227","10370","1"
"17483","2227","3196","1"
"17484","2227","1686","1"
"17485","2227","457","1"
"17486","2227","10951","1"
"17487","2227","565","1"
"17488","2227","7571","1"
"17489","2227","1343","1"
"17490","2227","7477","1"
"17491","2227","7288","1"
"17492","2227","7317","1"
"17493","2227","2073","1"
"17494","2227","1827","1"
"17495","2227","1205","1"
"17496","2227","7426","1"
"17497","2227","953","1"
"17498","2227","8199","1"
"17499","2227","1003","1"
"17500","2227","538","1"
"17501","2227","869","1"
"17502","2227","9991","1"
"17503","2227","9312","1"
"17504","2227","1920","1"
"17505","2227","598","1"
"17506","2227","1272","1"
"17507","2227","9125","1"
"17508","2227","9547","1"
"17509","2227","1905","1"
"17510","2227","1719","1"
"17511","2227","1669","1"
"17512","2227","1911","1"
"17513","2227","577","1"
"17514","2227","1071","1"
"17515","2227","584","1"
"17516","2227","1690","1"
"17517","2228","7595","1"
"17518","2228","9126","1"
"17519","2228","1943","1"
"17520","2228","7623","1"
"17521","2228","7221","1"
"17522","2228","7300","1"
"17523","2229","1627","1"
"17524","2230","7271","1"
"17525","2230","1866","1"
"17526","2230","1217","1"
"17527","2230","1601","1"
"17528","2230","1872","1"
"17529","2230","441","1"
"17530","2230","1798","1"
"17531","2230","10624","1"
"17532","2230","1090","1"
"17533","2230","1855","1"
"17534","2230","591","1"
"17535","2230","10407","1"
"17536","2230","390","1"
"17537","2230","924","1"
"17538","2230","1354","1"
"17539","2230","8843","1"
"17540","2230","8918","1"
"17541","2230","521","1"
"17542","2230","430","1"
"17543","2230","7301","1"
"17544","2230","8253","1"
"17545","2230","801","1"
"17546","2230","487","1"
"17547","2230","1943","1"
"17548","2230","1162","1"
"17549","2230","7735","1"
"17550","2230","1716","1"
"17551","2230","2070","1"
"17552","2230","7254","1"
"17553","2230","10370","1"
"17554","2230","511","1"
"17555","2230","457","1"
"17556","2230","447","1"
"17557","2230","565","1"
"17558","2230","10616","1"
"17559","2230","788","1"
"17560","2230","9334","1"
"17561","2230","8349","1"
"17562","2230","1343","1"
"17563","2230","517","1"
"17564","2230","7288","1"
"17565","2230","2073","1"
"17566","2230","1150","1"
"17567","2230","9420","1"
"17568","2230","1205","1"
"17569","2230","10994","1"
"17570","2230","426","1"
"17571","2230","9332","1"
"17572","2230","7736","1"
"17573","2230","1003","1"
"17574","2230","538","1"
"17575","2230","9991","1"
"17576","2230","9312","1"
"17577","2230","1920","1"
"17578","2230","1826","1"
"17579","2230","7300","1"
"17580","2230","559","1"
"17581","2230","1272","1"
"17582","2230","9125","1"
"17583","2230","4497","1"
"17584","2230","10559","1"
"17585","2230","1721","1"
"17586","2230","6854","1"
"17587","2230","1905","1"
"17588","2230","1911","1"
"17589","2230","577","1"
"17590","2230","1071","1"
"17591","2230","802","1"
"17592","2230","609","1"
"17593","2230","584","1"
"17594","2230","2130","1"
"17595","2230","1106","1"
"17596","2230","1690","1"
"17597","2230","9331","1"
"17598","2231","7271","1"
"17599","2231","7488","1"
"17600","2231","1601","1"
"17601","2231","441","1"
"17602","2231","390","1"
"17603","2231","924","1"
"17604","2231","521","1"
"17605","2231","430","1"
"17606","2231","7301","1"
"17607","2231","9969","1"
"17608","2231","487","1"
"17609","2231","10531","1"
"17610","2231","10952","1"
"17611","2231","1943","1"
"17612","2231","7254","1"
"17613","2231","602","1"
"17614","2231","457","1"
"17615","2231","565","1"
"17616","2231","788","1"
"17617","2231","604","1"
"17618","2231","7477","1"
"17619","2231","517","1"
"17620","2231","7288","1"
"17621","2231","2073","1"
"17622","2231","462","1"
"17623","2231","9330","1"
"17624","2231","10417","1"
"17625","2231","1003","1"
"17626","2231","538","1"
"17627","2231","9991","1"
"17628","2231","9312","1"
"17629","2231","1920","1"
"17630","2231","559","1"
"17631","2231","9125","1"
"17632","2231","607","1"
"17633","2231","1905","1"
"17634","2231","1911","1"
"17635","2231","577","1"
"17636","2231","1071","1"
"17637","2231","609","1"
"17638","2231","584","1"
"17639","2231","1106","1"
"17640","2231","1690","1"
"17641","2231","9331","1"
"17642","2232","585","1"
"17643","2232","924","1"
"17644","2232","602","1"
"17645","2232","788","1"
"17646","2232","7477","1"
"17647","2232","2073","1"
"17648","2232","1003","1"
"17649","2232","584","1"
"17650","2233","1217","1"
"17651","2233","7488","1"
"17652","2233","1354","1"
"17653","2233","602","1"
"17654","2233","7477","1"
"17655","2233","8974","1"
"17656","2233","607","1"
"17657","2233","7435","1"
"17658","2233","584","1"
"17659","2234","591","1"
"17660","2234","602","1"
"17661","2234","1958","1"
"17662","2234","1905","1"
"17663","2235","8918","1"
"17664","2235","430","1"
"17665","2235","7623","1"
"17666","2235","7477","1"
"17667","2235","9312","1"
"17668","2235","584","1"
"17669","2235","9331","1"
"17670","2236","7426","1"
"17671","2236","4497","1"
"17672","2237","7271","1"
"17673","2237","1217","1"
"17674","2237","7488","1"
"17675","2237","431","1"
"17676","2237","1601","1"
"17677","2237","452","1"
"17678","2237","441","1"
"17679","2237","390","1"
"17680","2237","924","1"
"17681","2237","1354","1"
"17682","2237","8918","1"
"17683","2237","521","1"
"17684","2237","430","1"
"17685","2237","7301","1"
"17686","2237","9969","1"
"17687","2237","487","1"
"17688","2237","10952","1"
"17689","2237","1943","1"
"17690","2237","600","1"
