"id","brgrId","lokationId","dato","vindretning","vindstyrke","precipitation","cloud","temp","tid","bem"
"455","1","36","2006-05-02",,"0",,,"0",,
"456","1","36","2002-03-11",,"0",,,"0",,
"457","1","36","2008-04-23",,"0",,,"0",,
"458","1","36","2006-01-28",,"0",,,"0",,
"459","1","36","2005-01-14",,"0",,,"0",,
"460","1","36","2002-02-15",,"0",,,"0",,
"461","1","37","2005-01-02",,"0",,,"0",,
"462","1","37","2007-02-09",,"0",,,"0",,
"463","1","37","2007-06-23",,"0",,,"0",,
"464","1","37","2007-01-06",,"0",,,"0",,
"465","1","37","2002-02-15",,"0",,,"0",,
"466","1","37","2010-02-20",,"0",,,"0",,
"467","1","37","2006-05-02",,"0",,,"0",,
"468","1","37","2006-01-08",,"0",,,"0",,
"469","1","37","2001-04-01",,"0",,,"0",,
"470","1","37","2003-01-01",,"0",,,"0",,
"471","1","37","2004-01-02",,"0",,,"0",,
"472","1","37","2004-12-26",,"0",,,"0",,
"473","1","37","2006-01-01",,"0",,,"0",,
"474","1","37","2006-02-10",,"0",,,"0",,
"475","1","37","2006-12-20",,"0",,,"0",,
"476","1","37","2007-06-19",,"0",,,"0",,
"477","1","37","2002-03-01",,"0",,,"0",,
"478","1","37","2004-04-28",,"0",,,"0",,
"479","1","37","2011-06-11",,"0",,,"0",,
"480","1","37","2007-06-18",,"0",,,"0",,
"481","1","37","2002-05-21",,"0",,,"0",,
"482","1","37","2002-02-04",,"0",,,"0",,
"483","1","38","2002-03-28",,"0",,,"0",,
"484","1","38","2003-01-17",,"0",,,"0",,
"485","1","39","2008-04-12",,"0",,,"0",,
"486","1","39","2005-01-21",,"0",,,"0",,
"487","1","39","2001-03-01",,"0",,,"0",,
"488","1","39","2002-04-07",,"0",,,"0",,
"489","1","39","2003-06-12",,"0",,,"0",,
"490","1","39","2004-06-09",,"0",,,"0",,
"491","1","40","2002-04-12",,"0",,,"0",,
"492","1","41","2005-05-01",,"0",,,"0",,
"493","1","41","2004-06-22",,"0",,,"0",,
"494","1","41","2004-04-21",,"0",,,"0",,
"495","1","41","2002-04-29",,"0",,,"0",,
"496","1","41","2005-05-22",,"0",,,"0",,
"497","1","41","2004-02-17",,"0",,,"0",,
"498","1","42","2002-05-03",,"0",,,"0",,
"499","1","42","2002-04-03",,"0",,,"0",,
"500","1","43","2008-05-08",,"0",,,"0",,
"501","1","43","2002-05-17",,"0",,,"0",,
