"id","familieID","danskArt","latinArt","engelskArt","artSort"
"374","1086","Okkerhalet Ildryg","erythrophthalma ","Crestless Fireback","3840"
"375","1086","Borneoildryg","ignita ","Crested Fireback","3850"
"376","1086","Vieillot Ildryg","ignita ignita","Crested Fireback","3860"
"377","1086","Malajildryg","ignita rufa","Malaysian Fireback","3870"
"378","1086","Siamildryg","diardi ","Siamese Fireback","3880"
"379","1086","Hvidhalet Fasan","bulweri ","Bulwer's Pheasant","3890"
"380","521","Hvid Ørefasan","crossoptilon ","White Eared Pheasant","3900"
"381","521","Tibetørefasan","harmani ","Tibetan Eared Pheasant","3910"
"382","521","Brun Ørefasan","mantchuricum ","Brown Eared Pheasant","3920"
"383","521","Blå Ørefasan","auritum ","Blue Eared Pheasant","3930"
"384","319","Topfasan","wallichi ","Cheer Pheasant","3940"
"385","1981","Elliots Fasan","ellioti ","Elliot's Pheasant","3950"
"386","1981","Burmafasan","humiae ","Mrs. Hume's Pheasant","3960"
"387","1981","Mikadofasan","mikado ","Mikado Pheasant","3970"
"388","1981","Kobberfasan","soemmerringii ","Copper Pheasant","3980"
"389","1981","Kongefasan","reevesii ","Reeves's Pheasant","3990"
"390","1523","Fasan","colchicus ","Common Pheasant","4000"
"391","1523","Ringfasan","colchicus torquatus","Ring-necked Pheasant","4010"
"392","1523","Grøn Fasan","colchicus versicolor","Green Pheasant","4020"
"393","404","Guldfasan","pictus ","Golden Pheasant","4030"
"394","404","Amherstfasan","amherstiae ","Lady Amherst's Pheasant","4040"
"395","1636","Sumatrapåfuglefasan","chalcurum ","Bronze-tailed Peacock-Pheasant","4050"
"396","1636","Bjergpåfuglefasan","inopinatum ","Mountain Peacock-Pheasant","4060"
"397","1636","Vietnampåfuglefasan","germaini ","Germain's Peacock-Pheasant","4070"
"398","1636","Grå Påfuglefasan","bicalcaratum ","Grey Peacock-Pheasant","4080"
"399","1636","Hainan Påfuglefasan","katsumatae ","Hainan Peacock-Pheasant","4090"
"400","1636","Malajpåfuglefasan","malacense ","Malayan Peacock-Pheasant","4100"
"401","1636","Borneopåfuglefasan","schleiermacheri ","Bornean Peacock-Pheasant","4110"
"402","1636","Palawanpåfuglefasan","napoleonis ","Palawan Peacock-Pheasant","4120"
"403","1788","Topargus","ocellata ","Crested Argus","4130"
"404","1788","Vietnamesisk Topargus","ocellata ocellata","Ocellated Argus","4140"
"405","1788","Malajtopargus","ocellata nigrescens","Crested Argus","4150"
"406","159","Argusfasan","argus ","Great Argus","4160"
"407","159","Tobåndet Argusfasan","bipunctatus ","Double-banded Argus","4170"
"408","1472","Påfugl","cristatus ","Indian Peafowl","4180"
"409","1472","Grøn Påfugl","muticus ","Green Peafowl","4190"
"410","37","Congopåfugl","congensis ","Congo Peacock","4200"
"411","103","Anhima","cornuta ","Horned Screamer","4220"
"412","365","Toppet Chaja","chavaria ","Northern Screamer","4230"
"413","365","Sorthalset Chaja","torquata ","Southern Screamer","4240"
"414","112","Skadegås","semipalmata ","Magpie Goose","4260"
"415","586","Nonnetræand","viduata ","White-faced Whistling Duck","4280"
"416","586","Sortbuget Træand","autumnalis ","Black-bellied Whistling Duck","4290"
"417","586","Plettet Træand","guttata ","Spotted Whistling Duck","4300"
"418","586","Cubatræand","arborea ","West Indian Whistling Duck","4310"
"419","586","Okkertræand","bicolor ","Fulvous Whistling Duck","4320"
"420","586","Australsk Træand","eytoni ","Plumed Whistling Duck","4330"
"421","586","Rustfarvet Træand","arcuata ","Wandering Whistling Duck","4340"
"422","586","Lille Træand","javanica ","Lesser Whistling Duck","4350"
"423","2027","Lappedykkerand","leuconotus ","White-backed Duck","4360"
"424","333","Hønsegås","novaehollandiae ","Cape Barren Goose","4370"
"425","111","Svanegås","cygnoides ","Swan Goose","4380"
"426","111","Sædgås","fabalis ","Bean Goose","4390"
"427","111","Tajgasædgås","fabalis fabalis","Forest Bean Goose","4400"
"428","111","Tundrasædgås","fabalis serrirostris","Tundra Bean Goose","4410"
"429","111","Kortnæbbet Gås","brachyrhynchus ","Pink-footed Goose","4420"
"430","111","Grågås","anser ","Greylag Goose","4430"
"431","111","Blisgås","albifrons ","Greater White-fronted Goose","4440"
"432","111","Alaskablisgås","albifrons elgasi","Tule Goose","4450"
"433","111","Grønlandsk Blisgås","albifrons flavirostris","Greenland White-fronted Goose","4460"
"434","111","Dværggås","erythropus ","Lesser White-fronted Goose","4470"
"435","111","Indisk Gås","indicus ","Bar-headed Goose","4480"
"436","369","Snegås","caerulescens ","Snow Goose","4490"
"437","369","Blå Snegås","caerulescens caerulescens","Lesser Snow Goose","4500"
"438","369","Arktisk Snegås","caerulescens hyperboreus","Snow Goose","4510"
"439","369","Dværgsnegås","rossii ","Ross's Goose","4520"
"440","369","Kejsergås","canagica ","Emperor Goose","4530"
"441","229","Canadagås","canadensis ","Canada Goose","4540"
"442","229","Atlantisk Canadagås","canadensis canadensis","Atlantic Canada Goose","4550"
"443","229","Dværgcanadagås","canadensis minima","Cackling Canada Goose","4560"
"444","229","Aleutisk Canadagås","canadensis leucopareia","Aleutian Canada Goose","4570"
"445","229","Lys Dværgcanadagås","hutchinsii ","Cackling Goose","4580"
"446","229","Hawaiigås","sandvicensis ","Nene","4590"
"447","229","Knortegås","bernicla ","Brant Goose","4600"
"448","229","Mørkbuget Knortegås","bernicla bernicla","Dark-bellied Brent Goose","4610"
"449","229","Lysbuget Knortegås","bernicla hrota","Pale-bellied Brent Goose","4620"
"450","229","Sortbuget Knortegås","bernicla nigricans","Black-bellied Brent Goose","4630"
"451","229","Gråbuget Knortegås","bernicla orientalis","Grey-bellied Brant","4640"
"452","229","Bramgås","leucopsis ","Barnacle Goose","4650"
"453","229","Rødhalset Gås","ruficollis ","Red-breasted Goose","4660"
"454","501","Coscorobasvane","coscoroba ","Coscoroba Swan","4670"
"455","556","Sortsvane","atratus ","Black Swan","4680"
"456","556","Sorthalset Svane","melanocoryphus ","Black-necked Swan","4690"
"457","556","Knopsvane","olor ","Mute Swan","4700"
"458","556","Trompetérsvane","buccinator ","Trumpeter Swan","4710"
"459","556","Pibesvane","columbianus ","Whistling Swan","4720"
"460","556","Tundrasvane","columbianus columbianus","Tundra Swan","4730"
"461","556","Pibesvane","columbianus bewickii","Bewick's Swan","4740"
"462","556","Sangsvane","cygnus ","Whooper Swan","4750"
"463","1947","Spættet And","naevosa ","Freckled Duck","4760"
"464","937","Newzealandsk Strømand","malacorhynchos ","Blue Duck","4770"
"465","1988","Flyvende Kæmpeand","patachonicus ","Flying Steamer Duck","4780"
"466","1988","Kæmpeand","pteneres ","Fuegian Steamer Duck","4790"
"467","1988","Falklandkæmpeand","brachypterus ","Falkland Steamer Duck","4800"
"468","1988","Chubutkæmpeand","leucocephalus ","Chubut Steamer Duck","4810"
"469","1190","Skalleslugerand","armata ","Torrent Duck","4820"
"470","1190","Chileskalleslugerand","armata armata","Argentine Torrent Duck","4830"
"471","1190","Colombiansk Skalleslugerand","armata colombiana","Colombian Torrent Duck","4840"
"472","1190","Peruskalleslugerand","armata leucogenis","Peruvian Torrent Duck","4850"
"473","1605","Sporegås","gambensis ","Spur-winged Goose","4860"
"474","1846","Amerikansk Knopgås","sylvicola ","Comb Duck","4870"
"475","1846","Knopgås","melanotos ","Knob-billed Duck","4880"
"476","1846","Afrikansk Knopgås","melanotos melanotos","African Comb Duck","4890"
"477","539","Blåvinget Gås","cyanoptera ","Blue-winged Goose","4900"
"478","66","Nilgås","aegyptiaca ","Egyptian Goose","4910"
"479","66","Mauritiusgravand","mauritianus ","Mauritian Shelduck","4920"
"480","66","Réuniongravand","kervazoi ","Réunion Shelduck","4930"
"481","1303","Orinocogås","jubata ","Orinoco Goose","4940"
"482","381","Andesgås","melanoptera ","Andean Goose","4950"
"483","381","Magellangås","picta ","Upland Goose","4960"
"484","381","Tanggås","hybrida ","Kelp Goose","4970"
"485","381","Gråhovedet Gås","poliocephala ","Ashy-headed Goose","4980"
"486","381","Rødhovedet Gås","rubidiceps ","Ruddy-headed Goose","4990"
"487","1991","Gravand","tadorna ","Common Shelduck","5000"
"488","1991","Radjahgravand","radjah ","Raja Shelduck","5010"
"489","1991","Rustand","ferruginea ","Ruddy Shelduck","5020"
"490","1991","Sydafrikansk Gravand","cana ","South African Shelduck","5030"
"491","1991","Australsk Gravand","tadornoides ","Australian Shelduck","5040"
"492","1991","Paradisgravand","variegata ","Paradise Shelduck","5050"
"493","1991","Koreagravand","cristata ","Crested Shelduck","5060"
"494","1122","Zebraand","membranaceus ","Pink-eared Duck","5070"
"495","1840","Papuastrømand","waigiuensis ","Salvadori's Teal","5080"
"496","255","Moskusand","moschata ","Muscovy Duck","5090"
"497","167","Hvidvinget Skovand","scutulata ","White-winged Duck","5100"
"498","1719","Afrikansk Skovand","hartlaubii ","Hartlaub's Duck","5110"
"499","50","Brudeand","sponsa ","Wood Duck","5120"
"500","50","Mandarinand","galericulata ","Mandarin Duck","5130"
"501","370","Mankegås","jubata ","Maned Duck","5140"
"502","370","Newzealandsk Mankegås","finschi ","Finsch's Duck","5150"
"503","1340","Afrikansk Dværgand","auritus ","African Pygmy Goose","5160"
"504","1340","Indisk Dværgand","coromandelianus ","Cotton Pygmy Goose","5170"
"505","1340","Australsk Dværgand","pulchellus ","Green Pygmy Goose","5180"
"506","76","Amazonand","brasiliensis ","Brazilian Teal","5190"
"507","268","Sydamerikansk Dværgand","leucophrys ","Ringed Teal","5200"
"508","1075","Kongeand","specularioides ","Crested Duck","5210"
"509","1912","Bronzevinget And","specularis ","Bronze-winged Duck","5220"
"510","96","Kapand","capensis ","Cape Teal","5230"
"511","96","Knarand","strepera ","Gadwall","5240"
"513","96","Fanningknarand","strepera couesi","Coues's Gadwall","5260"
"514","96","Segland","falcata ","Falcated Duck","5270"
"515","96","Chilepibeand","sibilatrix ","Chiloe Wigeon","5280"
"516","96","Amsterdampibeand","marecula ","Amsterdam Island Wigeon","5290"
"517","96","Pibeand","penelope ","Eurasian Wigeon","5300"
"518","96","Amerikansk Pibeand","americana ","American Wigeon","5310"
"519","96","Sodfarvet And","sparsa ","African Black Duck","5320"
"520","96","Sortbrun And","rubripes ","American Black Duck","5330"
"521","96","Gråand","platyrhynchos ","Mallard","5340"
"523","96","Mexicoand","diazi ","Mexican Duck","5360"
"524","96","Floridagråand","fulvigula ","Mottled Duck","5370"
"525","96","Hawaiiand","wyvilliana ","Hawaiian Duck","5380"
"526","96","Laysanand","laysanensis ","Laysan Duck","5390"
"527","96","Filippinsk And","luzonica ","Philippine Duck","5400"
"528","96","Tøjleand","superciliosa ","Pacific Black Duck","5410"
"529","96","Pletnæbbet And","poecilorhyncha ","Indian Spot-billed Duck","5420"
"530","96","Kinesisk Pletnæbbet And","zonorhyncha ","Eastern Spot-billed Duck","5430"
"531","96","Gulnæbbet And","undulata ","Yellow-billed Duck","5440"
"532","96","Madagaskarand","melleri ","Meller's Duck","5450"
"533","96","Blåvinget And","discors ","Blue-winged Teal","5460"
"534","96","Kaneland","cyanoptera ","Cinnamon Teal","5470"
"535","96","Kapskeand","smithii ","Cape Shoveler","5480"
"536","96","Sydamerikansk Skeand","platalea ","Red Shoveler","5490"
"537","96","Australsk Skeand","rhynchotis ","Australasian Shoveler","5500"
"538","96","Skeand","clypeata ","Northern Shoveler","5510"
"539","96","Madagaskarkrikand","bernieri ","Bernier's Teal","5520"
"540","96","Grå Krikand","gibberifrons ","Sunda Teal","5530"
"541","96","Andamanand","gibberifrons albogularis","Andaman Teal","5540"
"542","96","Australsk Grå Krikand","gracilis ","Grey Teal","5550"
"543","96","Kastanjeand","castanea ","Chestnut Teal","5560"
"544","96","Brun Krikand","aucklandica ","Brown Teal","5570"
"545","96","Aucklandbrunand","aucklandica aucklandica","Auckland Islands Teal","5580"
"546","96","Newzealandsk Brunand","aucklandica chlorotis","New Zealand Teal","5590"
"547","96","Campbellkrikand","nesiotis ","Campbell Island Teal","5600"
"548","96","Mauritiusand","theodori ","Mauritian Duck","5610"
"549","96","Hvidkindet Spidsand","bahamensis ","White-cheeked Pintail","5620"
"550","96","Hvidkindet Spidsand","bahamensis bahamensis","Bahama Pintail","5630"
"551","96","Galapagosspidsand","bahamensis galapagensis","Galapagos Pintail","5640"
"552","96","Rødnæbbet And","erythrorhyncha ","Red-billed Teal","5650"
"553","96","Gulnæbbet Krikand","flavirostris ","Speckled Teal","5660"
"554","96","Andeskrikand","andium ","Andean Teal","5670"
"555","96","Sydlig Spidsand","georgica ","Yellow-billed Pintail","5680"
"556","96","SydgeorgiskSpidsand","georgica georgica","Brown Pintail","5690"
"557","96","Niceforo-spidsand","georgica niceforoi","Niceforo's Pintail","5700"
"558","96","Gulnæbbet Spidsand","georgica spinicauda","Yellow-billed Pintail","5710"
"559","96","Spidsand","acuta ","Northern Pintail","5720"
"560","96","Kerguelenspidsand","eatoni ","Eaton's Pintail","5730"
"561","96","Crozetspidsand","eatoni drygalskii","Crozet Pintail","5740"
"562","96","Mariana-gråand","oustaleti ","Mariana Mallard","5750"
"563","96","Atlingand","querquedula ","Garganey","5760"
"564","96","Sibirisk Krikand","formosa ","Baikal Teal","5770"
"565","96","Krikand","crecca ","Eurasian Teal","5780"
"566","96","Amerikansk Krikand","carolinensis ","Green-winged Teal","5790"
"567","96","Pampasand","versicolor ","Silver Teal","5800"
"568","96","Punaand","puna ","Puna Teal","5810"
"569","96","Hottentotand","hottentota ","Hottentot Teal","5820"
"570","1134","Marmorand","angustirostris ","Marbled Duck","5830"
"571","1799","Rosenhovedet And","caryophyllacea ","Pink-headed Duck","5840"
"572","1339","Rødhovedet And","rufina ","Red-crested Pochard","5850"
"573","1339","Peposakand","peposaca ","Rosy-billed Pochard","5860"
"574","1339","Rødøjet And","erythrophthalma ","Southern Pochard","5870"
"575","188","Stor Taffeland","valisineria ","Canvasback","5880"
"576","188","Amerikansk Taffeland","americana ","Redhead","5890"
"577","188","Taffeland","ferina ","Common Pochard","5900"
"578","188","Australsk Taffeland","australis ","Hardhead","5910"
"579","188","Madagaskar Hvidøjet And","innotata ","Madagascar Pochard","5920"
"580","188","Manchurerand","baeri ","Baer's Pochard","5930"
"581","188","Hvidøjet And","nyroca ","Ferruginous Duck","5940"
"582","188","Newzealandsk Troldand","novaeseelandiae ","New Zealand Scaup","5950"
"583","188","Halsbåndstroldand","collaris ","Ring-necked Duck","5960"
"584","188","Troldand","fuligula ","Tufted Duck","5970"
"585","188","Bjergand","marila ","Greater Scaup","5980"
"586","188","Lille Bjergand","affinis ","Lesser Scaup","5990"
"587","1637","Stellersand","stelleri ","Steller's Eider","6000"
"588","288","Labradorand","labradorius ","Labrador Duck","6010"
"589","1910","Brilleederfugl","fischeri ","Spectacled Eider","6020"
"590","1910","Kongeederfugl","spectabilis ","King Eider","6030"
"591","1910","Ederfugl","mollissima ","Common Eider","6040"
"592","1910","Stillehavsederfugl","mollissima v-nigra","Pacific Eider","6050"
"593","912","Strømand","histrionicus ","Harlequin Duck","6060"
"594","1159","Brilleand","perspicillata ","Surf Scoter","6070"
"595","1159","Fløjlsand","fusca ","Velvet Scoter","6080"
"596","1159","Asiatisk Fløjlsand","fusca stejnegeri","Asiatic Scoter","6090"
"597","1159","Amerikansk Fløjlsand","deglandi ","White-winged Scoter","6100"
"598","1159","Sortand","nigra ","Black Scoter","6110"
"599","1159","Amerikansk Sortand","americana ","American Scoter","6120"
"600","437","Havlit","hyemalis ","Long-tailed Duck","6130"
"601","238","Bøffeland","albeola ","Bufflehead","6140"
"602","238","Hvinand","clangula ","Common Goldeneye","6150"
"603","238","Islandsk Hvinand","islandica ","Barrow's Goldeneye","6160"
"604","1191","Lille Skallesluger","albellus ","Smew","6170"
"605","1072","Hjelmskallesluger","cucullatus ","Hooded Merganser","6180"
"606","1192","Brasiliansk Skallesluger","octosetaceus ","Brazilian Merganser","6190"
"607","1192","Stor Skallesluger","merganser ","Common Merganser","6200"
"608","1192","Aucklandskallesluger","australis ","Auckland Island Merganser","6210"
"609","1192","Toppet Skallesluger","serrator ","Red-breasted Merganser","6220"
"610","1192","Amurskallesluger","squamatus ","Scaly-sided Merganser","6230"
"611","898","Snylteand","atricapilla ","Black-headed Duck","6240"
"612","1348","Maskeskarveand","dominicus ","Masked Duck","6250"
"613","1434","Amerikansk Skarveand","jamaicensis ","Ruddy Duck","6260"
"614","1434","Andesskarveand","ferruginea ","Andean Duck","6270"
"615","1434","Argentinsk Skarveand","vittata ","Lake Duck","6280"
"616","1434","Australsk Skarveand","australis ","Blue-billed Duck","6290"
"617","1434","Afrikansk Skarveand","maccoa ","Maccoa Duck","6300"
"618","1434","Hvidhovedet Skarveand","leucocephala ","White-headed Duck","6310"
"619","211","Bisamand","lobata ","Musk Duck","6320"
"620","141","Kongepingvin","patagonicus ","King Penguin","6340"
"621","141","Kejserpingvin","forsteri ","Emperor Penguin","6350"
"622","1745","Brillepingvin","papua ","Gentoo Penguin","6360"
"623","1745","Adeliepingvin","adeliae ","Adelie Penguin","6370"
"624","1745","Rempingvin","antarcticus ","Chinstrap Penguin","6380"
"625","697","Fiordlandpingvin","pachyrhynchus ","Fiordland Penguin","6390"
"626","697","Snarespingvin","robustus ","Snares Penguin","6400"
"627","697","Guldtoppet Pingvin","sclateri ","Erect-crested Penguin","6410"
"628","697","Springpingvin","chrysocome ","Rockhopper Penguin","6420"
"629","697","Rødfodet Springpingvin","chrysocome moseleyi","Moseley's Penguin","6430"
"630","697","Hvidkindet Pingvin","schlegeli ","Royal Penguin","6440"
"631","697","Guldlokket Pingvin","chrysolophus ","Macaroni Penguin","6450"
"632","1143","Guløjet Pingvin","antipodes ","Yellow-eyed Penguin","6460"
"633","698","Dværgpingvin","minor ","Fairy Penguin","6470"
"634","698","Dværgpingvin","minor minor","Little Penguin","6480"
"635","698","Blå Pingvin","minor albosignata","White-flippered Penguin","6490"
